time,magnitude
-6.283185307179586,-1.3262585286944688
-6.270606357615663,-0.865406365304177
-6.25802740805174,-0.3539737046280401
-6.245448458487817,0.14595572176124605
-6.232869508923894,0.5767409239048965
-6.220290559359971,0.8937840768735552
-6.207711609796048,1.0720533103694168
-6.195132660232124,1.109529981460141
-6.182553710668201,1.0270581620646082
-6.169974761104278,0.8646299724635635
-6.157395811540355,0.6746908543399445
-6.144816861976432,0.5135090236875011
-6.132237912412509,0.4319522260000238
-6.119658962848586,0.46710644970357795
-6.107080013284663,0.6360413245537184
-6.09450106372074,0.9326955706836719
-6.081922114156817,1.328374159668713
-6.069343164592894,1.7757910720862495
-6.056764215028971,2.216043690619256
-6.044185265465048,2.5874514333777063
-6.031606315901124,2.8349021410833624
-6.019027366337201,2.918269588412624
-6.006448416773278,2.818606693904737
-5.993869467209355,2.541159837155887
-5.981290517645432,2.1147376686150765
-5.968711568081509,1.5875277471057407
-5.956132618517586,1.01999999868859
-5.943553668953663,0.4759832936876045
-5.93097471938974,0.013281480098401577
-5.918395769825817,-0.3247351373754064
-5.905816820261894,-0.5152783262555414
-5.893237870697971,-0.5590950828680668
-5.880658921134048,-0.4797830839094127
-5.868079971570124,-0.319587016832478
-5.855501022006201,-0.132336691607359
-5.842922072442278,0.02537203457820625
-5.830343122878355,0.10338238092597385
-5.817764173314432,0.06613820741141452
-5.805185223750509,-0.10146543138916986
-5.792606274186586,-0.39145244124221634
-5.7800273246226626,-0.7737680840392014
-5.7674483750587395,-1.2007633997977334
-5.7548694254948165,-1.6144727496935194
-5.7422904759308935,-1.9555630255743355
-5.72971152636697,-2.172573388404633
-5.717132576803047,-2.2300176600761237
-5.7045536272391235,-2.1140949529461714
-5.6919746776752005,-1.8351210873871129
-5.6793957281112775,-1.4262972959904419
-5.666816778547354,-0.9389960004653053
-5.654237828983431,-0.4352792778504673
-5.641658879419508,0.021208563531191493
-5.629079929855585,0.3745827178585056
-5.616500980291662,0.5848663783463187
-5.603922030727739,0.6337022174999491
-5.591343081163816,0.526758252221075
-5.578764131599893,0.29246826753657673
-5.566185182035969,-0.022689067025813768
-5.553606232472047,-0.36163601134853735
-5.541027282908123,-0.6657116055197836
-5.5284483333442,-0.8838623481437023
-5.515869383780277,-0.9805873776955452
-5.503290434216354,-0.9414117431847177
-5.490711484652431,-0.7750443479670718
-5.478132535088508,-0.511890148167893
-5.465553585524585,-0.19915005941363692
-5.452974635960662,0.10673019361650521
-5.440395686396739,0.3490907609913048
-5.427816736832816,0.4801668485959758
-5.415237787268893,0.46886204005620324
-5.402658837704969,0.3059763589319049
-5.390079888141047,0.006071334120028249
-5.377500938577123,-0.39432765301694866
-5.3649219890132,-0.8419269333865095
-5.352343039449277,-1.2744691973471969
-5.339764089885354,-1.6299556582269805
-5.327185140321431,-1.8558748091909232
-5.314606190757508,-1.9170247071989908
-5.302027241193585,-1.8007311464114144
-5.289448291629662,-1.5186639107434934
-5.276869342065739,-1.1049759293670416
-5.264290392501816,-0.6110550821196441
-5.251711442937893,-0.09769858093309386
-5.239132493373969,0.3740848454222821
-5.226553543810047,0.7522301965503019
-5.213974594246123,1.0013225811536097
-5.2013956446822,1.1076735689995916
-5.188816695118277,1.0809933902195024
-5.176237745554354,0.9524110242842208
-5.163658795990431,0.7691583711756875
-5.151079846426508,0.5867498402484435
-5.138500896862585,0.4598753977767993
-5.125921947298662,0.4334237571471209
-5.113342997734739,0.5350323475461835
-5.100764048170816,0.7703250472521705
-5.088185098606893,1.121583747485487
-5.075606149042969,1.5500695947802399
-5.063027199479047,2.001645996487468
-5.050448249915123,2.4148450954551945
-5.0378693003512,2.7301411333796404
-5.025290350787277,2.89900627892602
-5.012711401223354,2.8913560959766187
-5.0001324516594305,2.7002380459405715
-4.9875535020955075,2.343039352056194
-4.9749745525315845,1.8590250600679847
-4.9623956029676615,1.3035808667290893
-4.949816653403738,0.7400414059076578
-4.937237703839815,0.2303552109787388
-4.924658754275892,-0.17398456267257223
-4.9120798047119685,-0.4393567511120713
-4.899500855148046,-0.5546449207316352
-4.886921905584122,-0.5323847919704461
-4.874342956020199,-0.4062624912847802
-4.861764006456276,-0.22536229881950176
-4.849185056892353,-0.04606331293407123
-4.83660610732843,0.07715374487205473
-4.824027157764507,0.10056126464413484
-4.811448208200584,-0.0016739538241491436
-4.798869258636661,-0.23317228321005246
-4.786290309072738,-0.5745184206844903
-4.773711359508814,-0.9860661861671479
-4.761132409944892,-1.4139419492697243
-4.748553460380968,-1.7983226297992605
-4.735974510817046,-2.082711592447638
-4.723395561253122,-2.222779950625953
-4.710816611689199,-2.1934058732756507
-4.698237662125276,-1.9928204677494312
-4.685658712561353,-1.6432131950249325
-4.67307976299743,-1.1876941013308269
-4.660500813433507,-0.6840705523121183
-4.647921863869584,-0.19638627791250396
-4.635342914305661,0.2144851494914939
-4.622763964741738,0.499754834003558
-4.610185015177814,0.629779335312875
-4.597606065613892,0.5981913954771207
-4.585027116049968,0.4224753285659746
-4.572448166486046,0.1409089119640519
-4.559869216922122,-0.19364747525380394
-4.547290267358199,-0.5221491544296747
-4.534711317794276,-0.7886520076609408
-4.522132368230353,-0.9490481270265061
-4.50955341866643,-0.9779030263081321
-4.496974469102507,-0.872339773974858
-4.484395519538584,-0.6523725754554415
-4.471816569974661,-0.35764156604394953
-4.459237620410738,-0.04105716276472343
-4.446658670846814,0.23965957770037882
-4.434079721282892,0.4312282774204302
-4.421500771718968,0.4934165426665054
-4.408921822155045,0.4056657452823812
-4.396342872591122,0.17070239100048445
-4.383763923027199,-0.185433683187462
-4.371184973463276,-0.6169609303776207
-4.358606023899353,-1.0649891915914647
-4.34602707433543,-1.4662036089257324
-4.333448124771507,-1.762271860363252
-4.320869175207584,-1.9085347321456145
-4.308290225643661,-1.8806492605857539
-4.295711276079738,-1.6781677936090915
-4.283132326515814,-1.3245069602458346
-4.2705533769518915,-0.8633151889902945
-4.257974427387968,-0.3518006319786239
-4.2453954778240455,0.14795209598090336
-4.232816528260122,0.5783399333944169
-4.2202375786961985,0.8948356528854042
-4.2076586291322755,1.0724995008070035
-4.1950796795683525,1.1094120382141708
-4.1825007300044295,1.0265081454432659
-4.169921780440506,0.8638482132253824
-4.157342830876583,0.6739127977307348
-4.1447638813126595,0.5129666192774897
-4.132184931748737,0.4318358692433556
-4.119605982184813,0.46753339615010225
-4.107027032620891,0.6370354986326922
-4.094448083056967,0.9341819319712039
-4.081869133493045,1.3301885417497736
-4.069290183929121,1.7777040191091684
-4.056711234365198,2.217794652943411
-4.044132284801275,2.588788080007657
-4.031553335237352,2.8356187502340324
-4.018974385673429,2.9182386115034307
-4.006395436109506,2.8177986320859434
-3.993816486545583,2.539648362440799
-3.9812375369816597,2.1126891876598064
-3.9686585874177367,1.585176995566807
-3.9560796378538137,1.0176153997094515
-3.9435006882898906,0.4738273848717959
-3.9309217387259676,0.01157246735896067
-3.9183427891620446,-0.32585481952281325
-3.905763839598121,-0.5157616523743294
-3.893184890034198,-0.5589952986379604
-3.880605940470275,-0.47924309792539743
-3.868026990906352,-0.31881501232586945
-3.855448041342429,-0.13157177113516028
-3.842869091778506,0.025898824614605798
-3.830290142214583,0.10348559068896446
-3.8177111926506595,0.06570825986964257
-3.8051322430867365,-0.10244393177819222
-3.7925532935228135,-0.39289721922681753
-3.7799743439588904,-0.7755110835898484
-3.7673953943949674,-1.2025762346889348
-3.7548164448310444,-1.616101797232746
-3.742237495267121,-1.95676875114151
-3.729658545703198,-2.1731678279371396
-3.717079596139275,-2.2298942635200194
-3.704500646575352,-2.1132461616677327
-3.691921697011429,-1.8336409024421445
-3.679342747447506,-1.4243684017561222
-3.6667637978835828,-0.9368633838925712
-3.6541848483196593,-0.43321436140595104
-3.6416058987557363,0.02294779748703757
-3.6290269491918132,0.3757895169062525
-3.61644799962789,0.5854151511876161
-3.603869050063967,0.6335660436376405
-3.591290100500044,0.5260113193693717
-3.5787111509361207,0.29127290545373175
-3.5661322013721977,-0.02410871817673614
-3.5535532518082746,-0.36302960574660503
-3.5409743022443516,-0.6668419545749286
-3.5283953526804286,-0.884542454732224
-3.5158164031165056,-0.980709421843606
-3.503237453552582,-0.9409635481696779
-3.490658503988659,-0.7741107939304155
-3.478079554424736,-0.5106393287523263
-3.465500604860813,-0.1978063365304552
-3.45292165529689,0.10792205493264612
-3.440342705732967,0.34990481418598923
-3.427763756169044,0.48043245717737915
-3.4151848066051205,0.46849196888595945
-3.4026058570411974,0.3049820863607211
-3.3900269074772744,0.004563173730486425
-3.3774479579133514,-0.396155691692532
-3.3648690083494284,-0.8438252629909024
-3.3522900587855053,-1.2761694651402544
-3.339711109221582,-1.6312106251427825
-3.327132159657659,-1.8564951909134186
-3.314553210093736,-1.916907335662255
-3.301974260529813,-1.7998741417920114
-3.2893953109658898,-1.517166549219181
-3.2768163614019667,-1.1030232432925975
-3.2642374118380433,-0.6088895745566175
-3.2516584622741203,-0.09558341435370887
-3.2390795127101972,0.375905520626588
-3.226500563146274,0.7535676754620084
-3.213921613582351,1.0020712083016998
-3.201342664018428,1.107825289852225
-3.188763714454505,1.080637045596917
-3.1761847648905817,0.9517165404524013
-3.1636058153266586,0.7683483311251885
-3.1510268657627356,0.5860628700960395
-3.1384479161988126,0.4595270659256355
-3.1258689666348896,0.4335710679572976
-3.1132900170709665,0.535747356572231
-3.100711067507043,0.7715817171140233
-3.08813211794312,1.1232601192353298
-3.075553168379197,1.5519649843907288
-3.062974218815274,2.003510604514065
-3.050395269251351,2.4164174980107647
-3.037816319687428,2.731187900408033
-3.025237370123505,2.8993576299374793
-3.0126584205595814,2.8909321058755553
-3.0000794709956584,2.6990613616697567
-2.9875005214317354,2.3412324514972145
-2.9749215718678124,1.8567924589956681
